att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140,att141,att142,att143,att144,target
2.689016,2.497827,2.289065,2.081528,1.874226,1.667613,1.461311,1.255356,1.049794,0.84471,0.640997,0.447694,0.267156,0.099103,-0.078965,-0.267827,-0.460402,-0.65113,-0.83253,-1.017804,-1.199811,-1.377834,-1.523489,-1.569025,-1.592257,-1.581266,-1.534102,-1.452261,-1.332594,-1.193607,-1.042134,-0.890506,-0.694251,-0.484144,-0.262622,-0.052519,0.095409,0.1605,0.21551,0.299655,0.288132,0.138841,-0.018785,-0.160104,-0.299081,-0.428988,-0.555918,-0.662753,-0.76651,-0.854877,-0.704571,-0.481433,-0.208024,0.065923,0.342951,0.552072,0.714737,0.860602,0.821423,0.768259,0.724682,0.710029,0.686689,0.67351,0.540742,0.330001,0.11023,-0.146672,-0.336449,-0.559574,-0.485857,-0.480415,-0.648633,-0.461766,-0.505116,-0.451613,-0.490471,-0.292812,-0.070998,0.150268,0.350182,0.553898,0.614622,0.635208,0.630895,0.656702,0.680603,0.719624,0.693228,0.544338,0.344936,0.106177,-0.120025,-0.271086,-0.388418,-0.523325,-0.66787,-0.570177,-0.460476,-0.328481,-0.188702,-0.05118,0.091566,0.169302,0.057149,0.006942,-0.094403,-0.242909,-0.444877,-0.629816,-0.7993,-0.969035,-1.123832,-1.240253,-1.357387,-1.449538,-1.500166,-1.540701,-1.551654,-1.517885,-1.458164,-1.293656,-1.123479,-0.948627,-0.780059,-0.59751,-0.412278,-0.23329,-0.059312,0.096849,0.254026,0.413977,0.582663,0.777148,0.976523,1.176545,1.37714,1.578243,1.779801,1.979215,2.181707,2.382346,2.581721,2.691538,6
2.458115,2.343995,2.166347,1.984213,1.797266,1.615589,1.428937,1.240636,1.050598,0.864292,0.672567,0.480875,0.289224,0.09762,-0.093925,-0.24972,-0.42003,-0.487826,-0.643164,-0.824964,-1.005763,-1.129996,-1.241883,-1.338921,-1.414463,-1.476765,-1.500817,-1.515823,-1.402825,-1.284532,-1.090094,-1.113198,-1.203242,-1.277254,-1.350216,-1.385941,-1.281273,-1.259525,-1.154085,-1.03538,-0.905703,-0.766975,-0.620786,-0.468418,-0.310943,-0.149211,0.01609,0.181112,0.315418,0.440842,0.593237,0.688013,0.649919,0.515834,0.38318,0.265946,0.145322,0.036904,-0.073982,-0.176108,-0.251622,-0.333035,-0.402722,-0.44252,-0.468831,-0.313651,-0.117648,0.080182,0.277036,0.474801,0.669733,0.875011,0.953548,1.024515,1.221615,1.386493,1.582437,1.593938,1.42395,1.243241,1.052969,0.889229,0.699272,0.488307,0.320077,0.13093,-0.042348,-0.230252,-0.400811,-0.461213,-0.426544,-0.363424,-0.288252,-0.21061,-0.117213,-0.011229,0.106528,0.226053,0.35537,0.486826,0.551775,0.477825,0.333312,0.216887,0.067725,-0.120111,-0.323675,-0.510588,-0.668058,-0.837822,-0.977628,-1.111754,-1.213099,-1.246649,-1.17898,-1.090105,-0.988931,-0.955581,-1.118178,-1.244413,-1.310291,-1.275545,-1.204959,-1.105774,-0.986911,-0.824397,-0.644162,-0.463218,-0.405767,-0.254028,-0.06294,0.126795,0.316796,0.509428,0.700133,0.893335,1.087096,1.281185,1.47556,1.673515,1.870701,2.068666,2.270763,2.453592,1
2.710989,2.49385,2.282274,2.072394,1.865554,1.653973,1.448672,1.246179,1.038693,0.835959,0.631174,0.427505,0.223094,0.02029,-0.095219,0.005279,-0.004558,-0.199347,-0.381659,-0.560415,-0.72603,-0.887785,-1.033162,-1.163856,-1.277179,-1.375614,-1.455691,-1.52899,-1.510497,-1.501324,-1.4595,-1.409914,-1.298417,-1.20566,-1.073511,-0.935201,-0.764984,-0.59783,-0.432636,-0.243874,-0.056416,0.136587,0.31833,0.490795,0.631961,0.714167,0.761333,0.707103,0.688409,0.678029,0.558004,0.42839,0.271209,0.136557,0.008625,-0.111813,-0.283735,-0.321718,-0.290415,-0.139295,0.058387,0.256752,0.43615,0.641084,0.664334,0.527601,0.34096,0.132639,-0.072222,-0.2685,-0.456799,-0.509307,-0.462515,-0.269685,-0.211936,-0.398934,-0.52984,-0.464273,-0.385508,-0.191782,0.018001,0.227678,0.435118,0.64906,0.743853,0.57185,0.390611,0.199708,0.004357,-0.047054,0.073001,0.201148,0.305536,0.321479,0.217233,0.21403,0.296259,0.239841,0.141652,-0.006643,-0.175442,-0.339649,-0.498491,-0.651065,-0.796327,-0.932982,-1.05962,-1.17458,-1.276014,-1.362032,-1.43064,-1.487209,-1.508948,-1.516253,-1.501837,-1.427666,-1.373619,-1.301183,-1.212067,-1.112144,-1.005433,-0.876374,-0.726998,-0.590872,-0.436986,-0.267591,-0.08539,-0.030094,-0.050635,0.022366,0.217456,0.41877,0.615087,0.817041,1.016717,1.221486,1.41467,1.611539,1.795961,1.994134,2.192492,2.385043,2.576414,2.716513,3
2.621232,2.37434,2.128407,1.883713,1.63863,1.395438,1.158561,0.960789,0.761234,0.586389,0.441414,0.284585,0.151103,0.141987,0.000702,-0.23828,-0.475554,-0.721229,-0.9549,-1.145539,-1.294731,-1.407486,-1.461023,-1.444146,-1.217784,-1.179523,-1.277843,-1.349474,-1.28897,-1.15139,-0.971664,-0.772781,-0.683654,-0.631629,-0.392234,-0.156877,-0.123711,0.036004,0.144372,0.211887,0.321951,0.426974,0.544949,0.568847,0.37336,0.161126,0.039955,0.179639,0.052563,-0.151818,-0.384805,-0.528282,-0.655989,-0.765606,-0.854771,-0.805965,-0.580851,-0.351966,-0.12563,0.124543,0.380134,0.63053,0.885023,1.107694,1.338176,1.579728,1.810163,1.687352,1.424981,1.172653,0.909466,0.652788,0.392939,0.19023,0.224247,0.055347,-0.185629,-0.425742,-0.601177,-0.60314,-0.811541,-0.768128,-0.661588,-0.520051,-0.391873,-0.228377,-0.062526,0.161333,0.37619,0.481421,0.341613,0.505716,0.685271,0.866072,0.755397,0.617429,0.508266,0.394063,0.327433,0.200566,0.005391,0.015589,-0.212429,-0.471142,-0.59781,-0.443682,-0.561854,-0.705026,-0.884876,-1.063488,-1.25859,-1.409342,-1.366691,-1.295015,-1.215384,-1.145192,-1.276887,-1.472289,-1.616309,-1.602486,-1.56068,-1.481214,-1.328593,-1.166198,-0.957445,-0.757229,-0.554864,-0.317965,-0.072875,0.124794,0.102754,0.106203,0.277929,0.500289,0.665309,0.860209,1.049652,1.198877,1.445863,1.692498,1.939364,2.185578,2.432929,2.62129,2
2.83985,2.617613,2.395961,2.174727,1.952626,1.731464,1.50974,1.288196,1.065734,0.844513,0.622232,0.400032,0.389575,0.391052,0.20638,-0.010188,-0.221415,-0.440263,-0.615278,-0.810272,-1.006627,-1.189182,-1.326071,-1.369057,-1.338499,-1.156432,-1.147536,-1.197984,-1.171121,-1.028666,-0.852069,-0.673358,-0.459665,-0.213754,0.013964,0.118936,0.171339,0.153877,0.124535,0.01908,-0.202017,-0.420187,-0.638245,-0.837853,-1.021638,-1.185631,-1.337231,-1.38075,-1.200484,-0.996155,-0.717825,-0.532119,-0.241071,0.068675,0.351517,0.566872,0.670618,0.584681,0.456573,0.323368,0.210002,0.250668,0.45819,0.673945,0.879289,0.771048,0.554911,0.329775,0.107959,-0.110086,-0.338472,-0.360919,-0.341301,-0.444848,-0.483291,-0.33525,-0.349497,-0.276946,-0.038156,0.191319,0.423836,0.651898,0.820958,0.674441,0.479582,0.264757,0.31778,0.429561,0.565701,0.533834,0.36032,0.092024,-0.200057,-0.501614,-0.71606,-0.956861,-1.168296,-1.344557,-1.327955,-1.171321,-1.003107,-0.835401,-0.63901,-0.425771,-0.208326,-0.002454,0.064241,0.105059,0.103669,0.037486,-0.139362,-0.366141,-0.567968,-0.769728,-0.965047,-1.119211,-1.174302,-1.119524,-1.07766,-1.310598,-1.346032,-1.318099,-1.152713,-0.967532,-0.773814,-0.58147,-0.394972,-0.177984,0.035183,0.253883,0.395649,0.369714,0.489897,0.709584,0.931317,1.153172,1.375131,1.595778,1.816681,2.036682,2.257122,2.477386,2.697237,2.839957,7
2.675721,2.464378,2.255449,2.048084,1.841113,1.634581,1.42861,1.222838,1.01729,0.812465,0.608382,0.439309,0.256084,0.086028,-0.09485,-0.283357,-0.474872,-0.622372,-0.808184,-0.990964,-1.170091,-1.346663,-1.533445,-1.576477,-1.6246,-1.583829,-1.567762,-1.482854,-1.395233,-1.266986,-1.113284,-0.938257,-0.745582,-0.538312,-0.321543,-0.12042,0.017538,0.087497,0.141287,0.20494,0.240482,0.083612,-0.0672,-0.210541,-0.345784,-0.487199,-0.604197,-0.70985,-0.809966,-0.876314,-0.728299,-0.461435,-0.192991,0.076042,0.318005,0.527905,0.705742,0.845441,0.787677,0.742389,0.71254,0.693332,0.660049,0.66203,0.572033,0.440517,0.228331,0.015321,-0.219278,-0.411445,-0.531206,-0.50615,-0.570277,-0.482702,-0.647421,-0.472562,-0.503441,-0.27166,-0.062925,0.178085,0.383913,0.564567,0.613804,0.620816,0.637981,0.664851,0.686063,0.717633,0.75912,0.600094,0.414218,0.199251,-0.071406,-0.260433,-0.357821,-0.483805,-0.606018,-0.5743,-0.451023,-0.317846,-0.177096,-0.037099,0.108579,0.14529,0.114383,0.043848,-0.068533,-0.237636,-0.428748,-0.610799,-0.80896,-0.963856,-1.111678,-1.238093,-1.344419,-1.427876,-1.486038,-1.537376,-1.545504,-1.5127,-1.422619,-1.27522,-1.105312,-0.91761,-0.752259,-0.570552,-0.386127,-0.210294,-0.034742,0.113967,0.271399,0.430206,0.603362,0.800047,0.997642,1.200434,1.399237,1.60153,1.802403,2.000681,2.200344,2.40181,2.599562,2.678421,6
2.556195,2.391536,2.194928,1.999852,1.805214,1.611062,1.417419,1.224039,1.030953,0.838201,0.646484,0.454732,0.266147,0.092476,-0.068726,-0.220236,-0.38292,-0.556827,-0.727826,-0.902184,-1.073549,-1.233711,-1.394833,-1.554601,-1.70129,-1.764963,-1.760469,-1.708763,-1.632493,-1.535218,-1.401018,-1.240847,-1.06523,-0.892028,-0.687708,-0.472997,-0.249827,-0.019775,0.1415,0.217209,0.281947,0.338241,0.383124,0.283213,0.151039,0.025725,-0.095782,-0.212779,-0.325809,-0.417466,-0.498254,-0.510682,-0.345762,-0.108694,0.133497,0.404536,0.591108,0.74571,0.810884,0.78344,0.748046,0.716592,0.689183,0.665324,0.650723,0.496589,0.303213,0.100884,-0.101944,-0.272296,-0.174245,-0.28307,-0.26626,-0.326131,-0.190905,-0.282419,-0.13324,0.061033,0.261545,0.456314,0.600661,0.61753,0.632091,0.644087,0.665409,0.695902,0.719348,0.648765,0.495492,0.298008,0.041521,-0.110656,-0.279936,-0.435267,-0.481586,-0.397427,-0.292892,-0.187244,-0.069866,0.054695,0.175039,0.210484,0.158732,0.106562,-0.033485,-0.186034,-0.375594,-0.576236,-0.769329,-0.935112,-1.105811,-1.248666,-1.385948,-1.497142,-1.598055,-1.656214,-1.702715,-1.703998,-1.639048,-1.48657,-1.339383,-1.185813,-1.026983,-0.863789,-0.696943,-0.535491,-0.370478,-0.224286,-0.091244,0.048718,0.19784,0.362008,0.547865,0.734458,0.924858,1.112475,1.300611,1.489211,1.678225,1.866369,2.055146,2.243293,2.430219,2.557533,6
2.447885,2.25693,2.065665,1.874352,1.683182,1.492173,1.301348,1.110732,0.940352,0.748787,0.558801,0.365809,0.174416,-0.015071,-0.208116,-0.392463,-0.476481,-0.62351,-0.803649,-0.981168,-1.113501,-1.236835,-1.335074,-1.401146,-1.440374,-1.45323,-1.337016,-1.206528,-1.033882,-1.043499,-1.128188,-1.217009,-1.288598,-1.31801,-1.225324,-1.21298,-1.092928,-0.939311,-0.78962,-0.628433,-0.457973,-0.276496,-0.084948,0.110803,0.241687,0.362162,0.510464,0.640405,0.72397,0.618209,0.475681,0.338153,0.221136,0.096203,-0.021541,-0.114441,-0.21445,-0.304431,-0.383305,-0.450063,-0.503719,-0.429394,-0.245269,-0.060883,0.126831,0.313855,0.501549,0.691494,0.856448,0.905041,1.022798,1.216959,1.411845,1.603676,1.651556,1.458557,1.26763,1.08155,0.893719,0.700761,0.507814,0.32072,0.133104,-0.05115,-0.239634,-0.423275,-0.528169,-0.48856,-0.453197,-0.385739,-0.306042,-0.215155,-0.120717,-0.018825,0.100124,0.224043,0.346121,0.469036,0.462426,0.328268,0.1989,0.076662,-0.115929,-0.299051,-0.470998,-0.634506,-0.787659,-0.92818,-1.073306,-1.193785,-1.263947,-1.303437,-1.224979,-1.137775,-1.035512,-0.951396,-1.09913,-1.251211,-1.379908,-1.360377,-1.30947,-1.238733,-1.138771,-1.013153,-0.853268,-0.677866,-0.50076,-0.447335,-0.278394,-0.091413,0.098859,0.286941,0.477718,0.668624,0.859641,1.048909,1.240185,1.429932,1.617336,1.807872,1.997675,2.188689,2.378651,2.447741,1
2.800969,2.601561,2.391468,2.181935,1.967772,1.753379,1.541321,1.32171,1.106064,0.886493,0.670588,0.451541,0.305065,0.338534,0.18198,-0.026804,-0.241852,-0.448369,-0.636179,-0.8189,-1.015712,-1.197224,-1.37097,-1.430217,-1.442005,-1.412177,-1.221165,-1.224332,-1.230729,-1.206827,-1.062519,-0.895566,-0.710612,-0.511435,-0.301017,-0.081667,0.093894,0.217869,0.245476,0.214787,0.19645,0.031507,-0.186625,-0.409956,-0.630777,-0.833696,-1.001991,-1.156526,-1.305603,-1.311016,-1.12593,-0.918884,-0.664359,-0.537554,-0.29209,-0.038553,0.215461,0.46985,0.691734,0.822654,0.863028,0.723031,0.591913,0.451509,0.32164,0.203517,0.379205,0.594277,0.798879,0.691254,0.474279,0.257149,0.040248,-0.17612,-0.228001,-0.291836,-0.417011,-0.255402,-0.242535,-0.110696,0.139514,0.312415,0.576204,0.784928,0.737929,0.525586,0.470796,0.580963,0.619443,0.511246,0.261207,-0.015465,-0.291706,-0.558039,-0.725047,-0.949503,-1.163282,-1.362243,-1.256516,-1.105665,-0.943229,-0.771585,-0.576654,-0.378569,-0.1709,0.013936,0.068764,0.094805,0.063652,0.003684,-0.158677,-0.372331,-0.573674,-0.763045,-0.934417,-1.081676,-1.197749,-1.162446,-1.198617,-1.320989,-1.339902,-1.298267,-1.127821,-0.945565,-0.754693,-0.567025,-0.376772,-0.16757,0.042682,0.250344,0.341859,0.282491,0.422886,0.639668,0.857309,1.074125,1.291813,1.510513,1.729778,1.950091,2.171076,2.393367,2.61997,2.798042,7
2.545084,2.277725,2.016905,1.756687,1.496396,1.239737,0.983093,0.724547,0.46743,0.210672,-0.046347,-0.073168,-0.124966,-0.368058,-0.59699,-0.815175,-1.012246,-1.194751,-1.355398,-1.477779,-1.580275,-1.422913,-1.233116,-1.027691,-0.817819,-0.584744,-0.356574,-0.117454,0.124739,0.372218,0.61978,0.871822,1.123933,1.332522,1.590413,1.630807,1.475179,1.230598,0.976824,0.723435,0.470506,0.21814,-0.033534,-0.284339,-0.534038,-0.7823,-1.028648,-1.272372,-1.512388,-1.746952,-1.973122,-1.992532,-1.737364,-1.408336,-1.062001,-0.715572,-0.385608,-0.039026,0.272072,0.480042,0.4969,0.3573,0.183254,0.020721,-0.128482,-0.296644,-0.237909,0.011266,0.256458,0.487787,0.313052,0.051718,-0.205405,-0.458785,-0.475592,-0.28783,-0.24157,-0.442401,-0.354806,-0.180691,0.091118,0.362216,0.617593,0.477707,0.259499,0.038211,0.186268,0.357725,0.508992,0.464824,0.220296,-0.068066,-0.371237,-0.67366,-0.984987,-1.281129,-1.536858,-1.71328,-1.661648,-1.421379,-1.176929,-0.9296,-0.680213,-0.429313,-0.177266,0.075668,0.329306,0.577529,0.83242,1.087662,1.328899,1.287335,1.200034,0.952886,0.690641,0.431277,0.175816,-0.075075,-0.320133,-0.55916,-0.791281,-1.00039,-1.201082,-1.152445,-1.070322,-0.977667,-0.841787,-0.685513,-0.518522,-0.336301,-0.116579,0.004045,-0.070412,0.104232,0.353609,0.603953,0.855087,1.111484,1.363569,1.616142,1.861382,2.108121,2.353179,2.547459,4
2.557042,2.323096,2.069082,1.815464,1.562261,1.309139,1.092407,0.959912,0.770684,0.586427,0.388214,0.228026,0.095186,0.081427,0.091262,-0.090212,-0.33697,-0.584703,-0.802902,-0.988034,-1.216948,-1.384593,-1.516627,-1.613224,-1.621572,-1.539011,-1.37377,-1.118913,-1.151605,-1.237003,-1.315868,-1.365622,-1.238658,-1.040635,-0.857296,-0.673561,-0.544956,-0.636544,-0.435002,-0.183962,0.039637,-0.003794,0.193539,0.312041,0.422719,0.50492,0.642239,0.751177,0.896395,0.853699,0.638866,0.620436,0.446952,0.294293,0.083458,-0.118443,-0.290257,-0.45653,-0.609624,-0.72724,-0.845908,-0.903772,-0.687119,-0.676635,-0.449558,-0.207458,0.033997,0.12054,0.236777,0.491179,0.745834,0.999918,1.256035,1.511673,1.764704,1.880059,1.636534,1.379751,1.127601,0.876433,0.644239,0.389802,0.14558,-0.05752,-0.285849,-0.525832,-0.751079,-0.945208,-0.862019,-0.766066,-0.650543,-0.507672,-0.350181,-0.121399,0.074797,0.105312,0.094141,0.288333,0.451114,0.574084,0.452388,0.342103,0.236457,0.167798,0.071446,-0.114374,-0.160577,-0.422154,-0.654542,-0.5881,-0.690288,-0.847573,-1.046019,-1.202701,-1.336,-1.314861,-1.228321,-1.135618,-1.259675,-1.482928,-1.487813,-1.42281,-1.314516,-1.175811,-0.964042,-0.718853,-0.465216,-0.220456,0.025567,0.114435,0.106275,0.204923,0.351638,0.479532,0.656906,0.830865,1.019686,1.19228,1.438224,1.688778,1.935431,2.183077,2.40681,2.558089,2
2.543988,2.280041,2.018495,1.758337,1.498916,1.239432,0.980857,0.743915,0.484907,0.226196,-0.033438,-0.241501,-0.163462,-0.322394,-0.557942,-0.771445,-0.969411,-1.147294,-1.31363,-1.436806,-1.521985,-1.499132,-1.296066,-1.08619,-0.862821,-0.629376,-0.388234,-0.138939,0.111798,0.367238,0.624059,0.883351,1.14431,1.391319,1.511224,1.527486,1.276579,1.021648,0.767485,0.508724,0.255915,0.004223,-0.252628,-0.501742,-0.748673,-1.001169,-1.242278,-1.478127,-1.718314,-1.950595,-1.838016,-1.587602,-1.253002,-0.917626,-0.582129,-0.246549,0.089087,0.409885,0.639734,0.651572,0.510531,0.320832,0.161436,-0.004551,-0.149281,-0.226759,-0.112607,0.140366,0.384866,0.292283,0.028132,-0.228302,-0.370462,-0.295621,-0.085088,-0.194749,-0.363389,-0.253559,-0.043635,0.232439,0.514496,0.388006,0.153232,0.160432,0.339653,0.509291,0.612499,0.49488,0.232585,-0.071836,-0.392164,-0.712217,-1.031879,-1.350955,-1.584621,-1.766376,-1.667622,-1.427408,-1.182206,-0.934192,-0.690612,-0.437235,-0.182586,0.073044,0.323166,0.57459,0.832587,1.085631,1.339442,1.39105,1.263232,1.059045,0.793721,0.531527,0.271601,0.015499,-0.237621,-0.48309,-0.724336,-0.957972,-1.173529,-1.320408,-1.257424,-1.179895,-1.070165,-0.931489,-0.759642,-0.581792,-0.388356,-0.156383,-0.112593,-0.303809,-0.093537,0.161526,0.413637,0.673562,0.903079,1.160692,1.412318,1.665259,1.834815,2.088446,2.341114,2.545211,4
